radio_range_m,trajectory_step_m,receiver_id,receiver_x_m,receiver_y_m,anchor_x_m,anchor_y_m,rssi_dbm,source_file
30,20,8,42.133486596064785,29.763354339444604,35.882739004,24.002390127,-34,30mRange-20m.csv
30,20,9,57.01191069424267,14.812878128951612,35.882739004,24.002390127,-75,30mRange-20m.csv
30,20,22,21.457941918346044,19.860577430366313,35.882739004,24.002390127,-52,30mRange-20m.csv
30,20,26,48.88329952945977,39.469316650481154,35.882739004,24.002390127,-67,30mRange-20m.csv
30,20,39,17.672906739764304,39.06731874429388,35.882739004,24.002390127,-76,30mRange-20m.csv
30,20,52,55.273871150586764,11.699051238223767,35.882739004,24.002390127,-75,30mRange-20m.csv
30,20,57,55.813936465893185,26.298759890675793,35.882739004,24.002390127,-66,30mRange-20m.csv
30,20,98,44.90143961692792,23.592419820998444,35.882739004,24.002390127,-35,30mRange-20m.csv
30,20,20,44.36040500397955,5.649448385118882,35.882739004,24.002390127,-67,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,35.882739004,24.002390127,-84,30mRange-20m.csv
30,20,37,31.44366912017865,33.134396525075346,35.882739004,24.002390127,-38,30mRange-20m.csv
30,20,77,30.41920174199787,49.58398182308602,35.882739004,24.002390127,-84,30mRange-20m.csv
30,20,28,13.282103691767466,1.5008064727816683,15.698713993,21.534872919,-67,30mRange-20m.csv
30,20,53,2.395841079016414,10.808017167742257,15.698713993,21.534872919,-58,30mRange-20m.csv
30,20,84,15.153189864495554,4.743070324879484,15.698713993,21.534872919,-57,30mRange-20m.csv
30,20,43,18.30563092198728,4.37596549492233,15.698713993,21.534872919,-59,30mRange-20m.csv
30,20,5,1.5945088243646377,21.254770835610024,15.698713993,21.534872919,-49,30mRange-20m.csv
30,20,41,12.514635539457542,24.389234502660585,15.698713993,21.534872919,-22,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,15.698713993,21.534872919,-55,30mRange-20m.csv
30,20,8,42.133486596064785,29.763354339444604,15.698713993,21.534872919,-88,30mRange-20m.csv
30,20,22,21.457941918346044,19.860577430366313,15.698713993,21.534872919,-26,30mRange-20m.csv
30,20,18,36.94064948687682,25.74249959392262,15.698713993,21.534872919,-71,30mRange-20m.csv
30,20,58,37.13152216990662,29.17909418104464,15.698713993,21.534872919,-74,30mRange-20m.csv
30,20,98,44.90143961692792,23.592419820998444,15.698713993,21.534872919,-92,30mRange-20m.csv
30,20,17,15.885689584537932,41.90960292924735,15.698713993,21.534872919,-67,30mRange-20m.csv
30,20,19,15.527386449103153,42.41076821080699,15.698713993,21.534872919,-69,30mRange-20m.csv
30,20,39,17.672906739764304,39.06731874429388,15.698713993,21.534872919,-59,30mRange-20m.csv
30,20,37,31.44366912017865,33.134396525075346,15.698713993,21.534872919,-65,30mRange-20m.csv
30,20,28,13.282103691767466,1.5008064727816683,-3.364004169,17.272765405,-74,30mRange-20m.csv
30,20,53,2.395841079016414,10.808017167742257,-3.364004169,17.272765405,-34,30mRange-20m.csv
30,20,84,15.153189864495554,4.743070324879484,-3.364004169,17.272765405,-73,30mRange-20m.csv
30,20,43,18.30563092198728,4.37596549492233,-3.364004169,17.272765405,-81,30mRange-20m.csv
30,20,5,1.5945088243646377,21.254770835610024,-3.364004169,17.272765405,-28,30mRange-20m.csv
30,20,41,12.514635539457542,24.389234502660585,-3.364004169,17.272765405,-59,30mRange-20m.csv
30,20,22,21.457941918346044,19.860577430366313,-3.364004169,17.272765405,-80,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,-3.364004169,17.272765405,-84,30mRange-20m.csv
30,20,53,2.395841079016414,10.808017167742257,-5.830979584,37.013002495,-87,30mRange-20m.csv
30,20,5,1.5945088243646377,21.254770835610024,-5.830979584,37.013002495,-59,30mRange-20m.csv
30,20,41,12.514635539457542,24.389234502660585,-5.830979584,37.013002495,-73,30mRange-20m.csv
30,20,19,15.527386449103153,42.41076821080699,-5.830979584,37.013002495,-72,30mRange-20m.csv
30,20,39,17.672906739764304,39.06731874429388,-5.830979584,37.013002495,-76,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,-5.830979584,37.013002495,-64,30mRange-20m.csv
30,20,17,15.885689584537932,41.90960292924735,-5.830979584,37.013002495,-73,30mRange-20m.csv
30,20,5,1.5945088243646377,21.254770835610024,13.680294768,41.050789359,-75,30mRange-20m.csv
30,20,41,12.514635539457542,24.389234502660585,13.680294768,41.050789359,-57,30mRange-20m.csv
30,20,18,36.94064948687682,25.74249959392262,13.680294768,41.050789359,-88,30mRange-20m.csv
30,20,19,15.527386449103153,42.41076821080699,13.680294768,41.050789359,-16,30mRange-20m.csv
30,20,27,24.293090907480718,66.48178135202865,13.680294768,41.050789359,-88,30mRange-20m.csv
30,20,39,17.672906739764304,39.06731874429388,13.680294768,41.050789359,-22,30mRange-20m.csv
30,20,62,24.184223284077667,66.8223773760004,13.680294768,41.050789359,-88,30mRange-20m.csv
30,20,37,31.44366912017865,33.134396525075346,13.680294768,41.050789359,-65,30mRange-20m.csv
30,20,77,30.41920174199787,49.58398182308602,13.680294768,41.050789359,-63,30mRange-20m.csv
30,20,2,8.140090528173738,67.34379514616491,13.680294768,41.050789359,-86,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,13.680294768,41.050789359,-19,30mRange-20m.csv
30,20,17,15.885689584537932,41.90960292924735,13.680294768,41.050789359,-16,30mRange-20m.csv
30,20,55,14.744486875156216,60.629657476055,13.680294768,41.050789359,-65,30mRange-20m.csv
30,20,58,37.13152216990662,29.17909418104464,13.680294768,41.050789359,-84,30mRange-20m.csv
30,20,78,29.655093521628707,61.03501195039935,13.680294768,41.050789359,-82,30mRange-20m.csv
30,20,81,32.6347051963523,48.918341041081824,13.680294768,41.050789359,-68,30mRange-20m.csv
30,20,22,21.457941918346044,19.860577430366313,13.680294768,41.050789359,-73,30mRange-20m.csv
30,20,41,12.514635539457542,24.389234502660585,33.191569119,42.845372946,-88,30mRange-20m.csv
30,20,22,21.457941918346044,19.860577430366313,33.191569119,42.845372946,-83,30mRange-20m.csv
30,20,55,14.744486875156216,60.629657476055,33.191569119,42.845372946,-82,30mRange-20m.csv
30,20,57,55.813936465893185,26.298759890675793,33.191569119,42.845372946,-89,30mRange-20m.csv
30,20,81,32.6347051963523,48.918341041081824,33.191569119,42.845372946,-27,30mRange-20m.csv
30,20,8,42.133486596064785,29.763354339444604,33.191569119,42.845372946,-54,30mRange-20m.csv
30,20,17,15.885689584537932,41.90960292924735,33.191569119,42.845372946,-59,30mRange-20m.csv
30,20,18,36.94064948687682,25.74249959392262,33.191569119,42.845372946,-59,30mRange-20m.csv
30,20,19,15.527386449103153,42.41076821080699,33.191569119,42.845372946,-60,30mRange-20m.csv
30,20,25,51.83905735385436,57.11751415315841,33.191569119,42.845372946,-76,30mRange-20m.csv
30,20,26,48.88329952945977,39.469316650481154,33.191569119,42.845372946,-55,30mRange-20m.csv
30,20,39,17.672906739764304,39.06731874429388,33.191569119,42.845372946,-55,30mRange-20m.csv
30,20,58,37.13152216990662,29.17909418104464,33.191569119,42.845372946,-50,30mRange-20m.csv
30,20,63,49.15574941239795,56.59342022957459,33.191569119,42.845372946,-69,30mRange-20m.csv
30,20,64,45.967613478079315,28.561906595628393,33.191569119,42.845372946,-64,30mRange-20m.csv
30,20,78,29.655093521628707,61.03501195039935,33.191569119,42.845372946,-62,30mRange-20m.csv
30,20,79,46.838912083513286,26.992232369983526,33.191569119,42.845372946,-69,30mRange-20m.csv
30,20,98,44.90143961692792,23.592419820998444,33.191569119,42.845372946,-73,30mRange-20m.csv
30,20,89,32.975891421199336,72.77123320376357,33.191569119,42.845372946,-94,30mRange-20m.csv
30,20,27,24.293090907480718,66.48178135202865,33.191569119,42.845372946,-81,30mRange-20m.csv
30,20,37,31.44366912017865,33.134396525075346,33.191569119,42.845372946,-37,30mRange-20m.csv
30,20,62,24.184223284077667,66.8223773760004,33.191569119,42.845372946,-82,30mRange-20m.csv
30,20,77,30.41920174199787,49.58398182308602,33.191569119,42.845372946,-30,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,33.191569119,42.845372946,-68,30mRange-20m.csv
30,20,18,36.94064948687682,25.74249959392262,52.254287282,47.107465445,-84,30mRange-20m.csv
30,20,60,75.8430678445169,57.022981005432996,52.254287282,47.107465445,-82,30mRange-20m.csv
30,20,78,29.655093521628707,61.03501195039935,52.254287282,47.107465445,-85,30mRange-20m.csv
30,20,8,42.133486596064785,29.763354339444604,52.254287282,47.107465445,-66,30mRange-20m.csv
30,20,25,51.83905735385436,57.11751415315841,52.254287282,47.107465445,-38,30mRange-20m.csv
30,20,26,48.88329952945977,39.469316650481154,52.254287282,47.107465445,-33,30mRange-20m.csv
30,20,57,55.813936465893185,26.298759890675793,52.254287282,47.107465445,-69,30mRange-20m.csv
30,20,58,37.13152216990662,29.17909418104464,52.254287282,47.107465445,-76,30mRange-20m.csv
30,20,63,49.15574941239795,56.59342022957459,52.254287282,47.107465445,-38,30mRange-20m.csv
30,20,64,45.967613478079315,28.561906595628393,52.254287282,47.107465445,-65,30mRange-20m.csv
30,20,75,55.25227560957985,76.11391538038814,52.254287282,47.107465445,-92,30mRange-20m.csv
30,20,77,30.41920174199787,49.58398182308602,52.254287282,47.107465445,-72,30mRange-20m.csv
30,20,81,32.6347051963523,48.918341041081824,52.254287282,47.107465445,-65,30mRange-20m.csv
30,20,83,72.93967948274049,43.357431136564294,52.254287282,47.107465445,-69,30mRange-20m.csv
30,20,94,71.55780216318286,48.49899147236217,52.254287282,47.107465445,-64,30mRange-20m.csv
30,20,96,68.65174385138815,27.813157863471705,52.254287282,47.107465445,-81,30mRange-20m.csv
30,20,91,80.1900431334469,44.24317164719582,52.254287282,47.107465445,-89,30mRange-20m.csv
30,20,3,78.50852571037504,52.903068295271105,52.254287282,47.107465445,-86,30mRange-20m.csv
30,20,37,31.44366912017865,33.134396525075346,52.254287282,47.107465445,-81,30mRange-20m.csv
30,20,67,60.21954564473897,71.34012857877295,52.254287282,47.107465445,-82,30mRange-20m.csv
30,20,79,46.838912083513286,26.992232369983526,52.254287282,47.107465445,-69,30mRange-20m.csv
30,20,98,44.90143961692792,23.592419820998444,52.254287282,47.107465445,-79,30mRange-20m.csv
30,20,57,55.813936465893185,26.298759890675793,71.765561634,49.574973959,-89,30mRange-20m.csv
30,20,65,76.4230334066004,24.701041056812056,71.765561634,49.574973959,-81,30mRange-20m.csv
30,20,66,75.2117514961178,24.512722550646536,71.765561634,49.574973959,-81,30mRange-20m.csv
30,20,83,72.93967948274049,43.357431136564294,71.765561634,49.574973959,-27,30mRange-20m.csv
30,20,92,77.03681808073243,25.207706691512975,71.765561634,49.574973959,-80,30mRange-20m.csv
30,20,95,84.32591784135423,51.57231469610755,71.765561634,49.574973959,-46,30mRange-20m.csv
30,20,40,86.89793735126251,36.875140157328424,71.765561634,49.574973959,-65,30mRange-20m.csv
30,20,48,90.65933632009188,35.11080912107736,71.765561634,49.574973959,-77,30mRange-20m.csv
30,20,69,95.37849312737588,43.20431696626093,71.765561634,49.574973959,-79,30mRange-20m.csv
30,20,80,82.98135059024074,40.59767018538933,71.765561634,49.574973959,-50,30mRange-20m.csv
30,20,91,80.1900431334469,44.24317164719582,71.765561634,49.574973959,-38,30mRange-20m.csv
30,20,96,68.65174385138815,27.813157863471705,71.765561634,49.574973959,-72,30mRange-20m.csv
30,20,38,76.10226034176003,21.074468991190077,71.765561634,49.574973959,-91,30mRange-20m.csv
30,20,3,78.50852571037504,52.903068295271105,71.765561634,49.574973959,-31,30mRange-20m.csv
30,20,24,73.39615828295075,74.36186741054864,71.765561634,49.574973959,-80,30mRange-20m.csv
30,20,26,48.88329952945977,39.469316650481154,71.765561634,49.574973959,-80,30mRange-20m.csv
30,20,42,70.38631665301564,75.69312757677363,71.765561634,49.574973959,-84,30mRange-20m.csv
30,20,60,75.8430678445169,57.022981005432996,71.765561634,49.574973959,-34,30mRange-20m.csv
30,20,67,60.21954564473897,71.34012857877295,71.765561634,49.574973959,-79,30mRange-20m.csv
30,20,12,70.56626917014894,78.03030648735577,71.765561634,49.574973959,-90,30mRange-20m.csv
30,20,63,49.15574941239795,56.59342022957459,71.765561634,49.574973959,-77,30mRange-20m.csv
30,20,25,51.83905735385436,57.11751415315841,71.765561634,49.574973959,-70,30mRange-20m.csv
30,20,94,71.55780216318286,48.49899147236217,71.765561634,49.574973959,-13,30mRange-20m.csv
30,20,69,95.37849312737588,43.20431696626093,91.052557893,51.36955544,-36,30mRange-20m.csv
30,20,36,89.94836434005167,25.08871181344482,91.052557893,51.36955544,-84,30mRange-20m.csv
30,20,61,98.85630181443345,76.20547400917023,91.052557893,51.36955544,-83,30mRange-20m.csv
30,20,80,82.98135059024074,40.59767018538933,91.052557893,51.36955544,-48,30mRange-20m.csv
30,20,91,80.1900431334469,44.24317164719582,91.052557893,51.36955544,-46,30mRange-20m.csv
30,20,95,84.32591784135423,51.57231469610755,91.052557893,51.36955544,-29,30mRange-20m.csv
30,20,40,86.89793735126251,36.875140157328424,91.052557893,51.36955544,-52,30mRange-20m.csv
30,20,48,90.65933632009188,35.11080912107736,91.052557893,51.36955544,-56,30mRange-20m.csv
30,20,59,96.67983632757753,32.01582122346479,91.052557893,51.36955544,-67,30mRange-20m.csv
30,20,83,72.93967948274049,43.357431136564294,91.052557893,51.36955544,-66,30mRange-20m.csv
30,20,92,77.03681808073243,25.207706691512975,91.052557893,51.36955544,-94,30mRange-20m.csv
30,20,94,71.55780216318286,48.49899147236217,91.052557893,51.36955544,-65,30mRange-20m.csv
30,20,60,75.8430678445169,57.022981005432996,91.052557893,51.36955544,-55,30mRange-20m.csv
30,20,3,78.50852571037504,52.903068295271105,91.052557893,51.36955544,-45,30mRange-20m.csv
30,20,76,87.67777173819772,79.57315662425682,91.052557893,51.36955544,-90,30mRange-20m.csv
30,20,24,73.39615828295075,74.36186741054864,91.052557893,51.36955544,-92,30mRange-20m.csv
30,20,61,98.85630181443345,76.20547400917023,89.706972949,71.109811121,-39,30mRange-20m.csv
30,20,44,94.37926344604114,99.4931820206754,89.706972949,71.109811121,-91,30mRange-20m.csv
30,20,69,95.37849312737588,43.20431696626093,89.706972949,71.109811121,-90,30mRange-20m.csv
30,20,91,80.1900431334469,44.24317164719582,89.706972949,71.109811121,-90,30mRange-20m.csv
30,20,95,84.32591784135423,51.57231469610755,89.706972949,71.109811121,-67,30mRange-20m.csv
30,20,76,87.67777173819772,79.57315662425682,89.706972949,71.109811121,-34,30mRange-20m.csv
30,20,3,78.50852571037504,52.903068295271105,89.706972949,71.109811121,-70,30mRange-20m.csv
30,20,14,77.70552616687321,93.57236513599435,89.706972949,71.109811121,-82,30mRange-20m.csv
30,20,21,68.78755484289849,91.92607865275068,89.706972949,71.109811121,-93,30mRange-20m.csv
30,20,24,73.39615828295075,74.36186741054864,89.706972949,71.109811121,-57,30mRange-20m.csv
30,20,60,75.8430678445169,57.022981005432996,89.706972949,71.109811121,-66,30mRange-20m.csv
30,20,67,60.21954564473897,71.34012857877295,89.706972949,71.109811121,-93,30mRange-20m.csv
30,20,94,71.55780216318286,48.49899147236217,89.706972949,71.109811121,-92,30mRange-20m.csv
30,20,12,70.56626917014894,78.03030648735577,89.706972949,71.109811121,-67,30mRange-20m.csv
30,20,42,70.38631665301564,75.69312757677363,89.706972949,71.109811121,-66,30mRange-20m.csv
30,20,85,79.35793391386238,91.54391897149424,89.706972949,71.109811121,-74,30mRange-20m.csv
30,20,94,71.55780216318286,48.49899147236217,69.522864312,67.296349232,-63,30mRange-20m.csv
30,20,10,55.0401300866643,88.19389954679203,69.522864312,67.296349232,-82,30mRange-20m.csv
30,20,12,70.56626917014894,78.03030648735577,69.522864312,67.296349232,-40,30mRange-20m.csv
30,20,14,77.70552616687321,93.57236513599435,69.522864312,67.296349232,-87,30mRange-20m.csv
30,20,72,44.928274935363135,76.90605549333117,69.522864312,67.296349232,-84,30mRange-20m.csv
30,20,85,79.35793391386238,91.54391897149424,69.522864312,67.296349232,-84,30mRange-20m.csv
30,20,91,80.1900431334469,44.24317164719582,69.522864312,67.296349232,-81,30mRange-20m.csv
30,20,21,68.78755484289849,91.92607865275068,69.522864312,67.296349232,-79,30mRange-20m.csv
30,20,25,51.83905735385436,57.11751415315841,69.522864312,67.296349232,-67,30mRange-20m.csv
30,20,29,52.51179803085078,83.82332790737001,69.522864312,67.296349232,-77,30mRange-20m.csv
30,20,42,70.38631665301564,75.69312757677363,69.522864312,67.296349232,-33,30mRange-20m.csv
30,20,45,57.9013204635908,80.6741106715585,69.522864312,67.296349232,-60,30mRange-20m.csv
30,20,63,49.15574941239795,56.59342022957459,69.522864312,67.296349232,-75,30mRange-20m.csv
30,20,75,55.25227560957985,76.11391538038814,69.522864312,67.296349232,-57,30mRange-20m.csv
30,20,80,82.98135059024074,40.59767018538933,69.522864312,67.296349232,-94,30mRange-20m.csv
30,20,83,72.93967948274049,43.357431136564294,69.522864312,67.296349232,-78,30mRange-20m.csv
30,20,95,84.32591784135423,51.57231469610755,69.522864312,67.296349232,-71,30mRange-20m.csv
30,20,90,61.26142526635307,82.46634202569989,69.522864312,67.296349232,-58,30mRange-20m.csv
30,20,60,75.8430678445169,57.022981005432996,69.522864312,67.296349232,-44,30mRange-20m.csv
30,20,3,78.50852571037504,52.903068295271105,69.522864312,67.296349232,-58,30mRange-20m.csv
30,20,6,57.90016865462063,77.8178385924499,69.522864312,67.296349232,-54,30mRange-20m.csv
30,20,67,60.21954564473897,71.34012857877295,69.522864312,67.296349232,-38,30mRange-20m.csv
30,20,76,87.67777173819772,79.57315662425682,69.522864312,67.296349232,-72,30mRange-20m.csv
30,20,24,73.39615828295075,74.36186741054864,69.522864312,67.296349232,-32,30mRange-20m.csv
30,20,12,70.56626917014894,78.03030648735577,49.787395491,64.380118754,-80,30mRange-20m.csv
30,20,26,48.88329952945977,39.469316650481154,49.787395491,64.380118754,-80,30mRange-20m.csv
30,20,27,24.293090907480718,66.48178135202865,49.787395491,64.380118754,-82,30mRange-20m.csv
30,20,60,75.8430678445169,57.022981005432996,49.787395491,64.380118754,-86,30mRange-20m.csv
30,20,72,44.928274935363135,76.90605549333117,49.787395491,64.380118754,-48,30mRange-20m.csv
30,20,75,55.25227560957985,76.11391538038814,49.787395491,64.380118754,-46,30mRange-20m.csv
30,20,86,43.88298600678198,89.15206265923695,49.787395491,64.380118754,-82,30mRange-20m.csv
30,20,94,71.55780216318286,48.49899147236217,49.787395491,64.380118754,-86,30mRange-20m.csv
30,20,6,57.90016865462063,77.8178385924499,49.787395491,64.380118754,-54,30mRange-20m.csv
30,20,7,27.026689332924004,81.855708540662,49.787395491,64.380118754,-91,30mRange-20m.csv
30,20,10,55.0401300866643,88.19389954679203,49.787395491,64.380118754,-79,30mRange-20m.csv
30,20,25,51.83905735385436,57.11751415315841,49.787395491,64.380118754,-31,30mRange-20m.csv
30,20,42,70.38631665301564,75.69312757677363,49.787395491,64.380118754,-76,30mRange-20m.csv
30,20,45,57.9013204635908,80.6741106715585,49.787395491,64.380118754,-61,30mRange-20m.csv
30,20,47,45.81949461936938,87.87177903328515,49.787395491,64.380118754,-77,30mRange-20m.csv
30,20,63,49.15574941239795,56.59342022957459,49.787395491,64.380118754,-32,30mRange-20m.csv
30,20,77,30.41920174199787,49.58398182308602,49.787395491,64.380118754,-79,30mRange-20m.csv
30,20,78,29.655093521628707,61.03501195039935,49.787395491,64.380118754,-67,30mRange-20m.csv
30,20,81,32.6347051963523,48.918341041081824,49.787395491,64.380118754,-75,30mRange-20m.csv
30,20,93,41.3479382708548,81.68425367898861,49.787395491,64.380118754,-64,30mRange-20m.csv
30,20,62,24.184223284077667,66.8223773760004,49.787395491,64.380118754,-82,30mRange-20m.csv
30,20,1,23.394410994734393,77.2025710810577,49.787395491,64.380118754,-93,30mRange-20m.csv
30,20,24,73.39615828295075,74.36186741054864,49.787395491,64.380118754,-82,30mRange-20m.csv
30,20,29,52.51179803085078,83.82332790737001,49.787395491,64.380118754,-65,30mRange-20m.csv
30,20,67,60.21954564473897,71.34012857877295,49.787395491,64.380118754,-45,30mRange-20m.csv
30,20,89,32.975891421199336,72.77123320376357,49.787395491,64.380118754,-63,30mRange-20m.csv
30,20,90,61.26142526635307,82.46634202569989,49.787395491,64.380118754,-70,30mRange-20m.csv
30,20,16,4.61378504642923,74.01650141800343,30.051843046,62.136923685,-89,30mRange-20m.csv
30,20,23,6.95202093839784,75.88458382741688,30.051843046,62.136923685,-86,30mRange-20m.csv
30,20,39,17.672906739764304,39.06731874429388,30.051843046,62.136923685,-84,30mRange-20m.csv
30,20,54,25.3489924152995,89.14749480760696,30.051843046,62.136923685,-87,30mRange-20m.csv
30,20,70,24.460591073651518,86.4112918808914,30.051843046,62.136923685,-80,30mRange-20m.csv
30,20,78,29.655093521628707,61.03501195039935,30.051843046,62.136923685,-13,30mRange-20m.csv
30,20,81,32.6347051963523,48.918341041081824,30.051843046,62.136923685,-48,30mRange-20m.csv
30,20,1,23.394410994734393,77.2025710810577,30.051843046,62.136923685,-56,30mRange-20m.csv
30,20,2,8.140090528173738,67.34379514616491,30.051843046,62.136923685,-73,30mRange-20m.csv
30,20,7,27.026689332924004,81.855708540662,30.051843046,62.136923685,-66,30mRange-20m.csv
30,20,17,15.885689584537932,41.90960292924735,30.051843046,62.136923685,-79,30mRange-20m.csv
30,20,19,15.527386449103153,42.41076821080699,30.051843046,62.136923685,-79,30mRange-20m.csv
30,20,25,51.83905735385436,57.11751415315841,30.051843046,62.136923685,-73,30mRange-20m.csv
30,20,26,48.88329952945977,39.469316650481154,30.051843046,62.136923685,-93,30mRange-20m.csv
30,20,51,17.080548444391376,88.60979907956614,30.051843046,62.136923685,-93,30mRange-20m.csv
30,20,55,14.744486875156216,60.629657476055,30.051843046,62.136923685,-53,30mRange-20m.csv
30,20,63,49.15574941239795,56.59342022957459,30.051843046,62.136923685,-66,30mRange-20m.csv
30,20,72,44.928274935363135,76.90605549333117,30.051843046,62.136923685,-69,30mRange-20m.csv
30,20,73,9.151085032812478,75.0068726315344,30.051843046,62.136923685,-79,30mRange-20m.csv
30,20,75,55.25227560957985,76.11391538038814,30.051843046,62.136923685,-91,30mRange-20m.csv
30,20,93,41.3479382708548,81.68425367898861,30.051843046,62.136923685,-73,30mRange-20m.csv
30,20,99,23.432826384556027,83.26516493290637,30.051843046,62.136923685,-72,30mRange-20m.csv
30,20,89,32.975891421199336,72.77123320376357,30.051843046,62.136923685,-41,30mRange-20m.csv
30,20,30,13.354630576202453,82.91467734831183,30.051843046,62.136923685,-85,30mRange-20m.csv
30,20,27,24.293090907480718,66.48178135202865,30.051843046,62.136923685,-30,30mRange-20m.csv
30,20,37,31.44366912017865,33.134396525075346,30.051843046,62.136923685,-92,30mRange-20m.csv
30,20,62,24.184223284077667,66.8223773760004,30.051843046,62.136923685,-31,30mRange-20m.csv
30,20,77,30.41920174199787,49.58398182308602,30.051843046,62.136923685,-45,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,30.051843046,62.136923685,-94,30mRange-20m.csv
30,20,55,14.744486875156216,60.629657476055,9.867734409,58.996493952,-24,30mRange-20m.csv
30,20,81,32.6347051963523,48.918341041081824,9.867734409,58.996493952,-80,30mRange-20m.csv
30,20,99,23.432826384556027,83.26516493290637,9.867734409,58.996493952,-88,30mRange-20m.csv
30,20,1,23.394410994734393,77.2025710810577,9.867734409,58.996493952,-74,30mRange-20m.csv
30,20,2,8.140090528173738,67.34379514616491,9.867734409,58.996493952,-34,30mRange-20m.csv
30,20,7,27.026689332924004,81.855708540662,9.867734409,58.996493952,-90,30mRange-20m.csv
30,20,16,4.61378504642923,74.01650141800343,9.867734409,58.996493952,-55,30mRange-20m.csv
30,20,23,6.95202093839784,75.88458382741688,9.867734409,58.996493952,-58,30mRange-20m.csv
30,20,73,9.151085032812478,75.0068726315344,9.867734409,58.996493952,-55,30mRange-20m.csv
30,20,78,29.655093521628707,61.03501195039935,9.867734409,58.996493952,-66,30mRange-20m.csv
30,20,89,32.975891421199336,72.77123320376357,9.867734409,58.996493952,-86,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,9.867734409,58.996493952,-71,30mRange-20m.csv
30,20,77,30.41920174199787,49.58398182308602,9.867734409,58.996493952,-74,30mRange-20m.csv
30,20,17,15.885689584537932,41.90960292924735,9.867734409,58.996493952,-61,30mRange-20m.csv
30,20,19,15.527386449103153,42.41076821080699,9.867734409,58.996493952,-59,30mRange-20m.csv
30,20,30,13.354630576202453,82.91467734831183,9.867734409,58.996493952,-78,30mRange-20m.csv
30,20,27,24.293090907480718,66.48178135202865,9.867734409,58.996493952,-56,30mRange-20m.csv
30,20,39,17.672906739764304,39.06731874429388,9.867734409,58.996493952,-70,30mRange-20m.csv
30,20,62,24.184223284077667,66.8223773760004,9.867734409,58.996493952,-56,30mRange-20m.csv
30,20,19,15.527386449103153,42.41076821080699,-9.419261847,55.407334318,-89,30mRange-20m.csv
30,20,23,6.95202093839784,75.88458382741688,-9.419261847,55.407334318,-84,30mRange-20m.csv
30,20,55,14.744486875156216,60.629657476055,-9.419261847,55.407334318,-80,30mRange-20m.csv
30,20,73,9.151085032812478,75.0068726315344,-9.419261847,55.407334318,-86,30mRange-20m.csv
30,20,2,8.140090528173738,67.34379514616491,-9.419261847,55.407334318,-70,30mRange-20m.csv
30,20,16,4.61378504642923,74.01650141800343,-9.419261847,55.407334318,-76,30mRange-20m.csv
30,20,17,15.885689584537932,41.90960292924735,-9.419261847,55.407334318,-91,30mRange-20m.csv
30,20,15,13.358880131311778,37.58945459982013,-9.419261847,55.407334318,-91,30mRange-20m.csv
30,20,30,13.354630576202453,82.91467734831183,-12.783266016,74.250346933,-88,30mRange-20m.csv
30,20,13,11.522482214968143,89.24014515675191,-12.783266016,74.250346933,-90,30mRange-20m.csv
30,20,31,11.887909489516545,90.00616150416243,-12.783266016,74.250346933,-92,30mRange-20m.csv
30,20,73,9.151085032812478,75.0068726315344,-12.783266016,74.250346933,-72,30mRange-20m.csv
30,20,2,8.140090528173738,67.34379514616491,-12.783266016,74.250346933,-72,30mRange-20m.csv
30,20,16,4.61378504642923,74.01650141800343,-12.783266016,74.250346933,-59,30mRange-20m.csv
30,20,23,6.95202093839784,75.88458382741688,-12.783266016,74.250346933,-66,30mRange-20m.csv
30,20,46,5.93099769676334,97.14800106932145,-12.783266016,74.250346933,-93,30mRange-20m.csv
30,20,46,5.93099769676334,97.14800106932145,6.952286432,76.942154177,-67,30mRange-20m.csv
30,20,16,4.61378504642923,74.01650141800343,6.952286432,76.942154177,-20,30mRange-20m.csv
30,20,23,6.95202093839784,75.88458382741688,6.952286432,76.942154177,-12,30mRange-20m.csv
30,20,31,11.887909489516545,90.00616150416243,6.952286432,76.942154177,-49,30mRange-20m.csv
30,20,73,9.151085032812478,75.0068726315344,6.952286432,76.942154177,-18,30mRange-20m.csv
30,20,78,29.655093521628707,61.03501195039935,6.952286432,76.942154177,-88,30mRange-20m.csv
30,20,1,23.394410994734393,77.2025710810577,6.952286432,76.942154177,-56,30mRange-20m.csv
30,20,2,8.140090528173738,67.34379514616491,6.952286432,76.942154177,-37,30mRange-20m.csv
30,20,7,27.026689332924004,81.855708540662,6.952286432,76.942154177,-68,30mRange-20m.csv
30,20,11,24.19050449510065,92.24728952983763,6.952286432,76.942154177,-75,30mRange-20m.csv
30,20,51,17.080548444391376,88.60979907956614,6.952286432,76.942154177,-53,30mRange-20m.csv
30,20,54,25.3489924152995,89.14749480760696,6.952286432,76.942154177,-72,30mRange-20m.csv
30,20,55,14.744486875156216,60.629657476055,6.952286432,76.942154177,-61,30mRange-20m.csv
